ano;codigo_escola;escola;endereco_bairro;endereco_logradouro;endereco_numero;rpa;ano_ensino;modalidade_ensino_codigo;serie_codigo;modalidade_ensino;serie;turma;turno;matricula;sexo;idade;situacao_codigo;situacao_nome
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;24731005;1;7;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;22035052;2;7;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;24020079;2;6;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;22104836;1;6;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;20719353;2;7;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;22606980;2;7;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;23739100;1;6;TR;TR DUR ANO FORA REDE
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;20740204;1;6;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;24030368;2;7;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;21048800;2;6;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;24030767;1;6;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;22606998;1;6;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;24612480;2;7;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;24733032;2;6;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;23005343;2;6;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;19023073;1;7;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;23638834;1;7;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;23732172;1;6;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;22612670;2;7;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;22173129;1;7;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;24734721;1;7;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;22607129;2;7;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;24656615;1;10;RTF;RETIDO POR FALTA
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;22606831;2;6;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;23042524;2;7;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;B;TARDE;23199555;2;8;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;B;TARDE;22612327;2;6;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;B;TARDE;23180790;2;6;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;B;TARDE;22021523;2;7;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;B;TARDE;22612238;2;7;TR;TR DUR ANO FORA REDE
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;B;TARDE;22610855;1;7;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;B;TARDE;22093540;2;7;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;B;TARDE;22019464;1;7;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;B;TARDE;21603871;1;7;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;B;TARDE;23007060;2;7;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;B;TARDE;24765392;2;7;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;B;TARDE;22612300;2;7;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;B;TARDE;21014876;2;7;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;B;TARDE;22606823;1;7;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;B;TARDE;22610880;1;7;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;B;TARDE;22606807;1;7;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;B;TARDE;22081526;1;7;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;B;TARDE;21096678;2;7;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;B;TARDE;22610928;2;7;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;B;TARDE;22606785;1;6;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;B;TARDE;22610731;1;7;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;B;TARDE;23236930;1;7;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;B;TARDE;21657572;1;7;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;B;TARDE;21000131;1;7;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;B;TARDE;22612688;2;7;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;B;TARDE;22612270;2;7;TR;TR DUR ANO FORA REDE
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;C;TARDE;24711594;1;7;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;C;TARDE;24800996;2;6;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;C;TARDE;22665714;1;6;TR;TR DUR ANO FORA REDE
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;C;TARDE;23663227;1;7;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;C;TARDE;24834599;1;7;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;C;TARDE;20743602;1;7;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;C;TARDE;22607137;1;6;TR;TR DUR ANO FORA REDE
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;C;TARDE;23027959;1;7;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;C;TARDE;21000093;1;7;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;C;TARDE;23236493;2;6;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;C;TARDE;22606793;2;6;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;C;TARDE;24800902;1;7;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;C;TARDE;23649232;1;7;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;C;TARDE;20684061;1;9;RTF;RETIDO POR FALTA
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;C;TARDE;24800899;1;8;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;C;TARDE;23149760;1;7;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;C;TARDE;20725884;1;7;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;C;TARDE;22105964;1;6;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;C;TARDE;21081387;1;7;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;C;TARDE;22606904;1;7;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;C;TARDE;22108866;2;6;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;C;TARDE;23760222;1;6;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;C;TARDE;23734647;1;7;TR;TR DUR ANO FORA REDE
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;C;TARDE;24840386;2;6;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;C;TARDE;22626832;2;6;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;21610665;2;7;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;20756100;2;8;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;22174931;2;8;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;21610533;2;8;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;20771401;2;7;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;22113339;1;8;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;22206752;2;11;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;21610851;1;8;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;21610401;2;8;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;21610681;2;8;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;19602073;1;8;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;22633626;2;8;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;21610487;2;8;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;20742380;2;8;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;24718750;2;8;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;22098763;1;8;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;21610428;2;8;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;21610380;2;8;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;21610622;1;8;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;20755988;2;8;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;21610550;2;8;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;21719624;1;8;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;22150900;2;8;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;B;MANHÃ;24812757;1;7;TR;TR DUR ANO FORA REDE
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;B;MANHÃ;21610509;1;8;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;B;MANHÃ;23140208;2;8;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;B;MANHÃ;23211580;1;7;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;B;MANHÃ;20749309;2;8;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;B;MANHÃ;22189653;2;8;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;B;MANHÃ;20742711;1;7;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;B;MANHÃ;19602146;2;7;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;B;MANHÃ;18024548;1;8;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;B;MANHÃ;18612237;1;8;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;B;MANHÃ;21076162;2;8;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;B;MANHÃ;22071334;1;8;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;B;MANHÃ;22195718;2;7;MO;REMANEJADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;B;MANHÃ;22140000;1;8;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;B;MANHÃ;24046930;2;8;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;B;MANHÃ;19602049;1;8;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;B;MANHÃ;22681795;1;8;TR;TR DUR ANO FORA REDE
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;B;MANHÃ;18635911;1;8;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;B;MANHÃ;22143084;1;8;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;B;MANHÃ;23212195;2;8;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;B;MANHÃ;21609195;1;8;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;B;MANHÃ;21172293;1;8;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;C;TARDE;22015973;2;8;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;C;TARDE;21610800;1;8;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;C;TARDE;21610592;2;8;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;C;TARDE;23614820;2;8;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;C;TARDE;22158413;1;8;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;C;TARDE;21657777;2;8;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;C;TARDE;21671370;2;8;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;C;TARDE;23629207;2;9;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;C;TARDE;20756240;1;7;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;C;TARDE;21642060;2;8;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;C;TARDE;21674191;1;8;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;C;TARDE;21610754;2;7;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;C;TARDE;20068166;1;8;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;C;TARDE;22220283;2;8;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;C;TARDE;22658238;1;8;TR;TR DUR ANO FORA REDE
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;C;TARDE;21610460;1;7;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;C;TARDE;22087117;2;8;AP;APROVADO
2024;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;C;TARDE;23691794;1;10;AP;APROVADO
